Fecha,Tipo de usuario,Número de sesiones,Días desde la última sesión,Usuarios,% Δ,Usuarios nuevos,% Δ,Sesiones,% Δ,% de nuevas sesiones,% Δ
20200804,Returning Visitor,96,3,1,,0,,1,,0,
20200810,Returning Visitor,3,75,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200830,Returning Visitor,39,0,1,,0,,1,,0,
20200819,Returning Visitor,2,30,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200825,Returning Visitor,21,7,1,,0,,1,,0,
20200810,Returning Visitor,50,0,1,,0,,1,,0,
20200826,Returning Visitor,7,38,1,,0,,1,,0,
20200814,Returning Visitor,108,3,1,,0,,1,,0,
20200831,Returning Visitor,23,3,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200809,Returning Visitor,3,19,1,,0,,1,,0,
20200824,Returning Visitor,48,26,1,,0,,1,,0,
20200812,Returning Visitor,5,145,1,,0,,1,,0,
20200824,Returning Visitor,4,14,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200807,Returning Visitor,3,68,1,,0,,1,,0,
20200825,Returning Visitor,13,1,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200821,Returning Visitor,2,39,1,,0,,1,,0,
20200828,Returning Visitor,5,11,1,,0,,1,,0,
20200812,Returning Visitor,6,16,1,,0,,1,,0,
20200824,Returning Visitor,2,61,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200805,Returning Visitor,22,6,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200804,Returning Visitor,2,84,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200813,Returning Visitor,133,0,1,,0,,1,,0,
20200828,Returning Visitor,146,0,1,,0,,1,,0,
20200815,Returning Visitor,23,2,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200806,Returning Visitor,19,2,1,,0,,1,,0,
20200831,Returning Visitor,10,42,1,,0,,1,,0,
20200807,Returning Visitor,6,48,1,,0,,1,,0,
20200813,Returning Visitor,6,47,1,,0,,1,,0,
20200827,Returning Visitor,61,0,1,,0,,1,,0,
20200818,Returning Visitor,87,0,1,,0,,1,,0,
20200804,Returning Visitor,7,154,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200828,Returning Visitor,216,0,1,,0,,1,,0,
20200811,Returning Visitor,11,5,1,,0,,1,,0,
20200807,Returning Visitor,9,2,1,,0,,1,,0,
20200804,Returning Visitor,113,0,1,,0,,1,,0,
20200822,Returning Visitor,3,44,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200825,Returning Visitor,155,0,1,,0,,1,,0,
20200819,Returning Visitor,112,1,1,,0,,1,,0,
20200810,Returning Visitor,153,11,1,,0,,1,,0,
20200818,Returning Visitor,155,0,1,,0,,1,,0,
20200820,Returning Visitor,3,52,1,,0,,1,,0,
20200813,Returning Visitor,245,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200822,Returning Visitor,9,3,1,,0,,1,,0,
20200816,Returning Visitor,6,16,1,,0,,1,,0,
20200816,Returning Visitor,2,42,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200824,Returning Visitor,75,2,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200815,Returning Visitor,20,16,1,,0,,1,,0,
20200804,Returning Visitor,399,0,1,,0,,1,,0,
20200805,Returning Visitor,332,0,1,,0,,1,,0,
20200804,Returning Visitor,16,14,1,,0,,1,,0,
20200824,Returning Visitor,182,1,1,,0,,1,,0,
20200830,Returning Visitor,9,11,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200814,Returning Visitor,2,25,1,,0,,1,,0,
20200824,Returning Visitor,283,0,1,,0,,1,,0,
20200827,Returning Visitor,16,34,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200807,Returning Visitor,16,1,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200820,Returning Visitor,9,12,1,,0,,1,,0,
20200822,Returning Visitor,2,113,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200831,Returning Visitor,4,21,1,,0,,1,,0,
20200825,Returning Visitor,14,15,1,,0,,1,,0,
20200823,Returning Visitor,3,51,1,,0,,1,,0,
20200806,Returning Visitor,25,0,1,,0,,1,,0,
20200821,Returning Visitor,164,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200830,Returning Visitor,2,39,1,,0,,1,,0,
20200830,Returning Visitor,13,10,1,,0,,1,,0,
20200812,Returning Visitor,2,113,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200826,Returning Visitor,33,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200811,Returning Visitor,2,39,1,,0,,1,,0,
20200808,Returning Visitor,5,24,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200814,Returning Visitor,3,44,1,,0,,1,,0,
20200812,Returning Visitor,5,29,1,,0,,1,,0,
20200813,Returning Visitor,154,0,1,,0,,1,,0,
20200820,Returning Visitor,173,0,1,,0,,1,,0,
20200823,Returning Visitor,99,1,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200815,Returning Visitor,33,7,1,,0,,1,,0,
20200831,Returning Visitor,45,0,1,,0,,1,,0,
20200824,Returning Visitor,51,2,1,,0,,1,,0,
20200816,Returning Visitor,2,175,1,,0,,1,,0,
20200804,Returning Visitor,4,13,1,,0,,1,,0,
20200812,Returning Visitor,38,6,1,,0,,1,,0,
20200809,Returning Visitor,3,39,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200824,Returning Visitor,63,2,1,,0,,1,,0,
20200815,Returning Visitor,3,18,1,,0,,1,,0,
20200828,Returning Visitor,19,1,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200812,Returning Visitor,11,8,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200829,Returning Visitor,7,30,1,,0,,1,,0,
20200806,Returning Visitor,20,2,1,,0,,1,,0,
20200814,Returning Visitor,11,2,1,,0,,1,,0,
20200824,Returning Visitor,33,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200808,Returning Visitor,3,58,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200827,Returning Visitor,69,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200831,Returning Visitor,28,2,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200811,Returning Visitor,14,1,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200807,Returning Visitor,92,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200814,Returning Visitor,10,16,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200829,Returning Visitor,296,0,1,,0,,1,,0,
20200810,Returning Visitor,4,34,1,,0,,1,,0,
20200809,Returning Visitor,2,42,1,,0,,1,,0,
20200825,Returning Visitor,41,0,1,,0,,1,,0,
20200807,Returning Visitor,20,1,1,,0,,1,,0,
20200805,Returning Visitor,7,21,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200813,Returning Visitor,3,10,1,,0,,1,,0,
20200824,Returning Visitor,118,2,1,,0,,1,,0,
20200819,Returning Visitor,3,91,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200812,Returning Visitor,5,60,1,,0,,1,,0,
20200828,Returning Visitor,7,12,1,,0,,1,,0,
20200811,Returning Visitor,3,41,1,,0,,1,,0,
20200826,Returning Visitor,40,13,1,,0,,1,,0,
20200825,Returning Visitor,11,2,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200806,Returning Visitor,11,11,1,,0,,1,,0,
20200831,Returning Visitor,178,0,1,,0,,1,,0,
20200825,Returning Visitor,32,0,1,,0,,1,,0,
20200817,Returning Visitor,17,27,1,,0,,1,,0,
20200831,Returning Visitor,42,3,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200827,Returning Visitor,24,2,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200825,Returning Visitor,344,0,1,,0,,1,,0,
20200818,Returning Visitor,3,118,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200820,Returning Visitor,44,8,1,,0,,1,,0,
20200831,Returning Visitor,3,63,1,,0,,1,,0,
20200807,Returning Visitor,3,90,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200808,Returning Visitor,2,16,1,,0,,1,,0,
20200806,Returning Visitor,3,97,1,,0,,1,,0,
20200829,Returning Visitor,344,0,1,,0,,1,,0,
20200820,Returning Visitor,2,173,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200821,Returning Visitor,130,7,1,,0,,1,,0,
20200814,Returning Visitor,31,1,1,,0,,1,,0,
20200811,Returning Visitor,107,0,1,,0,,1,,0,
20200817,Returning Visitor,33,0,1,,0,,1,,0,
20200828,Returning Visitor,4,45,1,,0,,1,,0,
20200824,Returning Visitor,2,33,1,,0,,1,,0,
20200823,Returning Visitor,3,40,1,,0,,1,,0,
20200829,Returning Visitor,40,1,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200828,Returning Visitor,16,3,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200818,Returning Visitor,151,0,1,,0,,1,,0,
20200806,Returning Visitor,9,3,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200826,Returning Visitor,234,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200820,Returning Visitor,2,172,1,,0,,1,,0,
20200825,Returning Visitor,8,10,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200831,Returning Visitor,160,1,1,,0,,1,,0,
20200818,Returning Visitor,312,0,1,,0,,1,,0,
20200831,Returning Visitor,4,8,1,,0,,1,,0,
20200817,Returning Visitor,4,11,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200814,Returning Visitor,29,2,1,,0,,1,,0,
20200831,Returning Visitor,35,4,1,,0,,1,,0,
20200827,Returning Visitor,10,20,1,,0,,1,,0,
20200827,Returning Visitor,21,1,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200829,Returning Visitor,41,0,1,,0,,1,,0,
20200810,Returning Visitor,7,33,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200814,Returning Visitor,246,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200815,Returning Visitor,5,105,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200806,Returning Visitor,119,0,1,,0,,1,,0,
20200812,Returning Visitor,190,1,1,,0,,1,,0,
20200815,Returning Visitor,68,0,1,,0,,1,,0,
20200831,Returning Visitor,6,37,1,,0,,1,,0,
20200815,Returning Visitor,417,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200828,Returning Visitor,10,2,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200811,Returning Visitor,17,2,1,,0,,1,,0,
20200824,Returning Visitor,6,165,1,,0,,1,,0,
20200825,Returning Visitor,9,5,1,,0,,1,,0,
20200816,Returning Visitor,4,39,1,,0,,1,,0,
20200817,Returning Visitor,19,3,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200808,Returning Visitor,9,2,1,,0,,1,,0,
20200808,Returning Visitor,20,16,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200808,Returning Visitor,166,4,1,,0,,1,,0,
20200830,Returning Visitor,2,80,1,,0,,1,,0,
20200810,Returning Visitor,5,10,1,,0,,1,,0,
20200812,Returning Visitor,520,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200804,Returning Visitor,1149,0,1,,0,,1,,0,
20200827,Returning Visitor,6,109,1,,0,,1,,0,
20200815,Returning Visitor,36,1,1,,0,,1,,0,
20200826,Returning Visitor,4,31,1,,0,,1,,0,
20200804,Returning Visitor,40,0,1,,0,,1,,0,
20200806,Returning Visitor,595,0,1,,0,,1,,0,
20200813,Returning Visitor,182,0,1,,0,,1,,0,
20200818,Returning Visitor,10,4,1,,0,,1,,0,
20200831,Returning Visitor,79,0,1,,0,,1,,0,
20200826,Returning Visitor,70,2,1,,0,,1,,0,
20200808,Returning Visitor,6,55,1,,0,,1,,0,
20200817,Returning Visitor,2,169,1,,0,,1,,0,
20200830,Returning Visitor,3,60,1,,0,,1,,0,
20200827,Returning Visitor,2,53,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200818,Returning Visitor,19,10,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200812,Returning Visitor,231,0,1,,0,,1,,0,
20200826,Returning Visitor,693,1,1,,0,,1,,0,
20200829,Returning Visitor,2,94,1,,0,,1,,0,
20200819,Returning Visitor,3,38,1,,0,,1,,0,
20200823,Returning Visitor,2,39,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200830,Returning Visitor,2,47,1,,0,,1,,0,
20200805,Returning Visitor,670,0,1,,0,,1,,0,
20200819,Returning Visitor,223,1,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200824,Returning Visitor,34,68,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200815,Returning Visitor,2,82,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200814,Returning Visitor,3,167,1,,0,,1,,0,
20200805,Returning Visitor,23,20,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200820,Returning Visitor,2,83,1,,0,,1,,0,
20200804,Returning Visitor,224,0,1,,0,,1,,0,
20200813,Returning Visitor,166,1,1,,0,,1,,0,
20200812,Returning Visitor,1117,0,1,,0,,1,,0,
20200829,Returning Visitor,4,71,1,,0,,1,,0,
20200812,Returning Visitor,111,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200810,Returning Visitor,20,3,1,,0,,1,,0,
20200829,Returning Visitor,14,2,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200828,Returning Visitor,2,181,1,,0,,1,,0,
20200809,Returning Visitor,47,4,1,,0,,1,,0,
20200820,Returning Visitor,2,36,1,,0,,1,,0,
20200806,Returning Visitor,169,0,1,,0,,1,,0,
20200812,Returning Visitor,2,147,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200808,Returning Visitor,4,33,1,,0,,1,,0,
20200812,Returning Visitor,6,61,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200825,Returning Visitor,200,0,1,,0,,1,,0,
20200812,Returning Visitor,3,44,1,,0,,1,,0,
20200813,Returning Visitor,6,54,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200820,Returning Visitor,184,0,1,,0,,1,,0,
20200810,Returning Visitor,208,10,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200812,Returning Visitor,100,0,1,,0,,1,,0,
20200828,Returning Visitor,13,4,1,,0,,1,,0,
20200814,Returning Visitor,48,7,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200812,Returning Visitor,17,8,1,,0,,1,,0,
20200827,Returning Visitor,108,0,1,,0,,1,,0,
20200815,Returning Visitor,7,28,1,,0,,1,,0,
20200808,Returning Visitor,189,0,1,,0,,1,,0,
20200821,Returning Visitor,3,58,1,,0,,1,,0,
20200826,Returning Visitor,3,71,1,,0,,1,,0,
20200824,Returning Visitor,7,61,1,,0,,1,,0,
20200815,Returning Visitor,84,1,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200831,Returning Visitor,73,3,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200813,Returning Visitor,7,16,1,,0,,1,,0,
20200831,Returning Visitor,3,18,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200804,Returning Visitor,10,18,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200805,Returning Visitor,239,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200805,Returning Visitor,7,48,1,,0,,1,,0,
20200812,Returning Visitor,28,3,1,,0,,1,,0,
20200830,Returning Visitor,8,48,1,,0,,1,,0,
20200831,Returning Visitor,26,3,1,,0,,1,,0,
20200824,Returning Visitor,126,2,1,,0,,1,,0,
20200821,Returning Visitor,193,1,1,,0,,1,,0,
20200820,Returning Visitor,298,0,1,,0,,1,,0,
20200812,Returning Visitor,40,0,1,,0,,1,,0,
20200831,Returning Visitor,1186,0,1,,0,,1,,0,
20200821,Returning Visitor,34,0,1,,0,,1,,0,
20200815,Returning Visitor,2,20,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200825,Returning Visitor,7,39,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200814,Returning Visitor,2,41,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200829,Returning Visitor,343,0,1,,0,,1,,0,
20200819,Returning Visitor,7,2,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200831,Returning Visitor,68,2,1,,0,,1,,0,
20200811,Returning Visitor,210,0,1,,0,,1,,0,
20200815,Returning Visitor,323,0,1,,0,,1,,0,
20200825,Returning Visitor,3,175,1,,0,,1,,0,
20200805,Returning Visitor,2,182,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200808,Returning Visitor,12,13,1,,0,,1,,0,
20200805,Returning Visitor,408,0,1,,0,,1,,0,
20200807,Returning Visitor,2,96,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200821,Returning Visitor,9,82,1,,0,,1,,0,
20200831,Returning Visitor,11,38,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200816,Returning Visitor,7,167,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200831,Returning Visitor,666,0,1,,0,,0,,null,
20200825,Returning Visitor,2,161,1,,0,,1,,0,
20200826,Returning Visitor,2,43,1,,0,,1,,0,
20200814,Returning Visitor,6,4,1,,0,,1,,0,
20200813,Returning Visitor,35,2,1,,0,,1,,0,
20200806,Returning Visitor,8,17,1,,0,,1,,0,
20200808,Returning Visitor,2,25,1,,0,,1,,0,
20200815,Returning Visitor,42,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200826,Returning Visitor,12,4,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200811,Returning Visitor,159,0,1,,0,,1,,0,
20200828,Returning Visitor,20,160,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200831,Returning Visitor,17,2,1,,0,,1,,0,
20200805,Returning Visitor,6,20,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200817,Returning Visitor,3,80,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200812,Returning Visitor,5,30,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200817,Returning Visitor,3,47,1,,0,,1,,0,
20200829,Returning Visitor,4,26,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200811,Returning Visitor,59,6,1,,0,,1,,0,
20200813,Returning Visitor,234,0,1,,0,,1,,0,
20200814,Returning Visitor,415,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200804,Returning Visitor,4,19,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200812,Returning Visitor,109,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200816,Returning Visitor,4,17,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200811,Returning Visitor,5,15,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200816,Returning Visitor,2,19,1,,0,,1,,0,
20200824,Returning Visitor,13,2,1,,0,,1,,0,
20200825,Returning Visitor,2,64,1,,0,,1,,0,
20200821,Returning Visitor,380,0,1,,0,,1,,0,
20200824,Returning Visitor,192,0,1,,0,,1,,0,
20200820,Returning Visitor,5,19,1,,0,,1,,0,
20200809,Returning Visitor,28,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200822,Returning Visitor,1176,0,1,,0,,1,,0,
20200822,Returning Visitor,2,107,1,,0,,1,,0,
20200817,Returning Visitor,4,17,1,,0,,1,,0,
20200804,Returning Visitor,2,50,1,,0,,1,,0,
20200812,Returning Visitor,6,5,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200808,Returning Visitor,10,50,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200830,Returning Visitor,2,45,1,,0,,1,,0,
20200812,Returning Visitor,6,12,1,,0,,1,,0,
20200818,Returning Visitor,6,29,1,,0,,1,,0,
20200806,Returning Visitor,40,1,1,,0,,1,,0,
20200806,Returning Visitor,6,13,1,,0,,1,,0,
20200828,Returning Visitor,3,74,1,,0,,1,,0,
20200807,Returning Visitor,2,40,1,,0,,1,,0,
20200827,Returning Visitor,57,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200827,Returning Visitor,79,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200805,Returning Visitor,6,2,1,,0,,1,,0,
20200814,Returning Visitor,96,0,1,,0,,1,,0,
20200828,Returning Visitor,3,32,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200820,Returning Visitor,4,75,1,,0,,1,,0,
20200831,Returning Visitor,45,1,1,,0,,1,,0,
20200817,Returning Visitor,2,69,1,,0,,1,,0,
20200812,Returning Visitor,150,0,1,,0,,1,,0,
20200812,Returning Visitor,68,0,1,,0,,1,,0,
20200825,Returning Visitor,525,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200810,Returning Visitor,378,0,1,,0,,1,,0,
20200808,Returning Visitor,3,26,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200815,Returning Visitor,7,169,1,,0,,1,,0,
20200811,Returning Visitor,40,5,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200824,Returning Visitor,33,1,1,,0,,1,,0,
20200807,Returning Visitor,2,29,1,,0,,1,,0,
20200810,Returning Visitor,2,66,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200811,Returning Visitor,133,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200815,Returning Visitor,36,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200811,Returning Visitor,1115,0,1,,0,,1,,0,
20200807,Returning Visitor,5,34,1,,0,,1,,0,
20200829,Returning Visitor,9,20,1,,0,,1,,0,
20200813,Returning Visitor,3,138,1,,0,,1,,0,
20200828,Returning Visitor,17,1,1,,0,,1,,0,
20200827,Returning Visitor,11,6,1,,0,,1,,0,
20200807,Returning Visitor,144,0,1,,0,,1,,0,
20200830,Returning Visitor,26,1,1,,0,,1,,0,
20200810,Returning Visitor,344,0,1,,0,,1,,0,
20200825,Returning Visitor,10,2,1,,0,,1,,0,
20200822,Returning Visitor,168,4,1,,0,,1,,0,
20200805,Returning Visitor,1152,0,1,,0,,1,,0,
20200831,Returning Visitor,14,4,1,,0,,1,,0,
20200818,Returning Visitor,125,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200829,Returning Visitor,196,2,1,,0,,1,,0,
20200812,Returning Visitor,4,27,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200810,Returning Visitor,518,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200831,Returning Visitor,358,0,1,,0,,1,,0,
20200815,Returning Visitor,6,27,1,,0,,1,,0,
20200828,Returning Visitor,163,0,1,,0,,1,,0,
20200804,Returning Visitor,2,17,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200811,Returning Visitor,1161,0,1,,0,,1,,0,
20200814,Returning Visitor,4,20,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200808,Returning Visitor,84,2,1,,0,,1,,0,
20200823,Returning Visitor,22,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200831,Returning Visitor,4,104,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200822,Returning Visitor,10,18,1,,0,,1,,0,
20200812,Returning Visitor,232,2,1,,0,,1,,0,
20200825,Returning Visitor,7,55,1,,0,,1,,0,
20200823,Returning Visitor,2,73,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200827,Returning Visitor,3,17,1,,0,,1,,0,
20200826,Returning Visitor,11,1,1,,0,,1,,0,
20200821,Returning Visitor,9,5,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200814,Returning Visitor,199,0,1,,0,,1,,0,
20200812,Returning Visitor,54,1,1,,0,,1,,0,
20200813,Returning Visitor,44,4,1,,0,,1,,0,
20200821,Returning Visitor,108,0,1,,0,,1,,0,
20200817,Returning Visitor,2,22,1,,0,,1,,0,
20200829,Returning Visitor,139,1,1,,0,,1,,0,
20200825,Returning Visitor,692,1,1,,0,,1,,0,
20200823,Returning Visitor,2,113,1,,0,,1,,0,
20200821,Returning Visitor,125,0,1,,0,,1,,0,
20200815,Returning Visitor,7,56,1,,0,,1,,0,
20200820,Returning Visitor,5,35,1,,0,,1,,0,
20200817,Returning Visitor,4,51,1,,0,,1,,0,
20200812,Returning Visitor,610,0,1,,0,,1,,0,
20200828,Returning Visitor,213,0,1,,0,,1,,0,
20200804,Returning Visitor,17,5,1,,0,,1,,0,
20200830,Returning Visitor,2,20,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200829,Returning Visitor,149,0,1,,0,,1,,0,
20200815,Returning Visitor,73,0,1,,0,,1,,0,
20200821,Returning Visitor,24,33,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200804,Returning Visitor,5,4,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200819,Returning Visitor,37,6,1,,0,,1,,0,
20200826,Returning Visitor,7,9,1,,0,,1,,0,
20200816,Returning Visitor,9,26,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200821,Returning Visitor,637,0,1,,0,,1,,0,
20200821,Returning Visitor,522,1,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200813,Returning Visitor,215,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200804,Returning Visitor,81,0,1,,0,,1,,0,
20200807,Returning Visitor,2,88,1,,0,,1,,0,
20200829,Returning Visitor,144,0,1,,0,,1,,0,
20200812,Returning Visitor,2,37,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200828,Returning Visitor,44,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
