Fecha,Dominio del emplazamiento,Tipo de emplazamiento,URL del emplazamiento,Google Ads: grupo de anuncios,Google Ads: espacio publicitario,Anuncios de vídeo TrueView,Usuarios,Sesiones,Duración media de la sesión,Páginas/Sesión,Número de páginas vistas,Porcentaje de rebote
2020-01-13,mobileapp::2-com.slippy.linerusher,Automatic placements,mobileapp::2-com.slippy.linerusher,Italcombos Segmentacion Display,Google Display Network,No,100,127,50.25196850393701,1.3543307086614174,172,0.7637795275590551
2020-01-10,mobileapp::2-com.superbox.aos.sweetfruit,Automatic placements,mobileapp::2-com.superbox.aos.sweetfruit,Italcombos Segmentacion Display,Google Display Network,No,5,8,0.0,1.625,13,0.625
2020-01-21,mobileapp::2-teskin.jewels.planet,Automatic placements,mobileapp::2-teskin.jewels.planet,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-07,mobileapp::2-bubble.shoot.fruit.splash.game2,Automatic placements,mobileapp::2-bubble.shoot.fruit.splash.game2,Anuncios dinámicos Display,Google Display Network,No,3,5,0.0,2.2,11,0.0
2020-01-13,mobileapp::2-com.kwalee.drawit,Automatic placements,mobileapp::2-com.kwalee.drawit,Italcombos Segmentacion Display,Google Display Network,No,13,16,0.1875,1.1875,19,0.8125
2020-01-21,mobileapp::2-spinner.galaxy,Automatic placements,mobileapp::2-spinner.galaxy,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-23,mobileapp::2-easy.sudoku.puzzle.solver.free,Automatic placements,mobileapp::2-easy.sudoku.puzzle.solver.free,Italcombos Segmentacion Display,Google Display Network,No,5,5,574.6,1.6,8,0.6
2020-01-13,mobileapp::2-com.lyrebirdstudio.montagenscolagem,Automatic placements,mobileapp::2-com.lyrebirdstudio.montagenscolagem,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-10,ilovepdf.com,Automatic placements,www.ilovepdf.com/es/descarga/sx8fm6qtw16rvkm2syz0qr8Agn3d3d8nt084c9318fckt1vqfhfsrgppnbx97nfwf5909g0phshnfss30r8707Atfs9A9hw325m5gjhgxq12zbyrsd9rwn4t18m3kkvzbfxw40xjg3mp1dr4ljghdbk9jpbck43w4hglf51Ax5Afbr55g46q/2o,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-14,mobileapp::1-587366035,Automatic placements,mobileapp::1-587366035,Italcombos Segmentacion Display,Google Display Network,No,8,8,0.0,1.0,8,1.0
2020-01-12,mobileapp::2-com.sweetfuirt.candy,Automatic placements,mobileapp::2-com.sweetfuirt.candy,Italcombos Segmentacion Display,Google Display Network,No,8,11,1.7272727272727273,1.181818181818182,13,0.7272727272727273
2020-01-06,mobileapp::2-bubbleshooter.android,Automatic placements,mobileapp::2-bubbleshooter.android,Anuncios dinámicos Display,Google Display Network,No,3,3,31.33333333333333,2.6666666666666665,8,0.0
2020-01-10,mobileapp::2-com.teepro.block.puzzle.hexa.tagram,Automatic placements,mobileapp::2-com.teepro.block.puzzle.hexa.tagram,Italcombos Segmentacion Display,Google Display Network,No,3,8,0.0,1.0,8,1.0
2020-01-13,mobileapp::1-366247306,Automatic placements,mobileapp::1-366247306,Italcombos Segmentacion Display,Google Display Network,No,19,30,81.6,1.0666666666666669,32,0.9
2020-01-10,mobileapp::2-com.ascella.paintbynumber,Automatic placements,mobileapp::2-com.ascella.paintbynumber,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.6666666666666667,5,0.0
2020-01-13,mobileapp::2-visitel.inpec,Automatic placements,mobileapp::2-visitel.inpec,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-18,mobileapp::2-com.dropdom.blockpuzzle.hwwgame,Automatic placements,mobileapp::2-com.dropdom.blockpuzzle.hwwgame,Anuncios dinámicos Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-14,mobileapp::2-com.piupiuapps.hairstyles,Automatic placements,mobileapp::2-com.piupiuapps.hairstyles,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-22,mobileapp::2-com.billiards.city.pool.nation.club,Automatic placements,mobileapp::2-com.billiards.city.pool.nation.club,Italcombos Segmentacion Display,Google Display Network,No,13,13,0.0,1.0,13,1.0
2020-01-10,mobileapp::2-com.dopuz.klotski.riddle,Automatic placements,mobileapp::2-com.dopuz.klotski.riddle,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-14,mobileapp::2-com.puzzlegamesfree.woodblockpuzzle,Automatic placements,mobileapp::2-com.puzzlegamesfree.woodblockpuzzle,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-28,mobileapp::2-com.MobimiGames.FuriousCarDriving,Automatic placements,mobileapp::2-com.MobimiGames.FuriousCarDriving,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-13,comutricolor.com,Automatic placements,comutricolor.com/en-los-medios/audio-presidente-de-cucuta-por-suspension-temporal-de-liga-betplay-1-2020,Italcombos - awareness Html -Impresiones,Google Display Network,No,3,3,156.33333333333334,8.0,24,0.0
2020-01-20,mobileapp::2-easy.sudoku.puzzle.solver.free,Automatic placements,mobileapp::2-easy.sudoku.puzzle.solver.free,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-28,youtube.com,Automatic placements,www.youtube.com/video/*,Sec BAÑO 2020-02-21,Google Display Network,Yes,11,11,0.0,1.0,11,1.0
2020-01-13,mobileapp::2-com.gamebility.onet,Automatic placements,mobileapp::2-com.gamebility.onet,Italcombos Segmentacion Display,Google Display Network,No,38,43,49.04651162790697,1.1162790697674418,48,0.8837209302325582
2020-01-14,mobileapp::2-com.green.banana.app.lockscreenpassword,Automatic placements,mobileapp::2-com.green.banana.app.lockscreenpassword,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-10,mobileapp::2-net.jeu.spider,Automatic placements,mobileapp::2-net.jeu.spider,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-11,mecanicoautomotriz.org,Automatic placements,www.mecanicoautomotriz.org/1628-curso-sistema-ac-aire-acondicionado-automatico-componentes-funciones,Italcombos - awareness Html -Impresiones,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-15,mobileapp::2-com.disney.princess.coloring.pages,Automatic placements,mobileapp::2-com.disney.princess.coloring.pages,Anuncios dinámicos Display,Google Display Network,No,3,3,0.0,1.6666666666666667,5,0.0
2020-01-27,mobileapp::2-com.globalclassicgame.brickpuzzlelegend,Automatic placements,mobileapp::2-com.globalclassicgame.brickpuzzlelegend,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-04,youtube.com,Automatic placements,www.youtube.com/video/*,Sec BAÑO 2020-02-21,Google Display Network,Yes,11,11,9.818181818181818,1.181818181818182,13,0.7272727272727273
2020-01-13,mobileapp::2-blockpuzzle.jewelgames.jewelslegend,Automatic placements,mobileapp::2-blockpuzzle.jewelgames.jewelslegend,Italcombos Segmentacion Display,Google Display Network,No,5,5,0.0,1.0,5,1.0
2020-01-30,mobileapp::2-com.easybrain.sudoku.android,Automatic placements,mobileapp::2-com.easybrain.sudoku.android,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-13,paisdelosjuegos.com.co,Automatic placements,www.paisdelosjuegos.com.co/juego/linebacker-alley-2.html,Italcombos - awareness Html -Impresiones,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-16,mobileapp::2-com.allenmm.archery,Automatic placements,mobileapp::2-com.allenmm.archery,Italcombos Segmentacion Display,Google Display Network,No,5,5,0.0,1.0,5,1.0
2020-01-22,mobileapp::2-com.puzzlebox.blackflydog,Automatic placements,mobileapp::2-com.puzzlebox.blackflydog,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-11,mobileapp::2-com.fastsoft.bubblebreaker,Automatic placements,mobileapp::2-com.fastsoft.bubblebreaker,Italcombos Segmentacion Display,Google Display Network,No,3,5,267.6,2.2,11,0.6
2020-01-17,mobileapp::2-com.zplay.blade,Automatic placements,mobileapp::2-com.zplay.blade,Italcombos Segmentacion Display,Google Display Network,No,5,5,0.0,1.0,5,1.0
2020-01-09,mobileapp::2-com.splendapps.torch,Automatic placements,mobileapp::2-com.splendapps.torch,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-27,mobileapp::2-easy.sudoku.puzzle.solver.free,Automatic placements,mobileapp::2-easy.sudoku.puzzle.solver.free,Italcombos Segmentacion Display,Google Display Network,No,5,5,0.0,1.0,5,1.0
2020-01-19,youtube.com,Automatic placements,www.youtube.com/video/*,Video 1 *Asumimos Iva Retargeting,Google Display Network,Yes,78,83,6.7469879518072275,1.2289156626506024,102,0.8072289156626506
2020-01-22,mobileapp::2-com.rutasdeautobuses.transmileniositp,Automatic placements,mobileapp::2-com.rutasdeautobuses.transmileniositp,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-25,mobileapp::2-com.MobimiGames.FuriousCarDriving,Automatic placements,mobileapp::2-com.MobimiGames.FuriousCarDriving,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-12,mobileapp::2-com.slippy.linerusher,Automatic placements,mobileapp::2-com.slippy.linerusher,Anuncios dinámicos Display,Google Display Network,No,3,3,0.0,1.6666666666666667,5,0.0
2020-01-16,mobileapp::2-com.unicostudio.braintest,Automatic placements,mobileapp::2-com.unicostudio.braintest,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-25,mobileapp::2-com.bitmango.go.bunnypopbubble,Automatic placements,mobileapp::2-com.bitmango.go.bunnypopbubble,Italcombos Segmentacion Display,Google Display Network,No,3,8,0.0,1.0,8,1.0
2020-01-23,mobileapp::2-robot.car.war.gangaster.crime.car.war.gangaster.city.game,Automatic placements,mobileapp::2-robot.car.war.gangaster.crime.car.war.gangaster.city.game,Italcombos Segmentacion Display,Google Display Network,No,3,5,0.0,1.0,5,1.0
2020-01-14,mobileapp::2-com.happysky.spider,Automatic placements,mobileapp::2-com.happysky.spider,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-25,youtube.com,Automatic placements,www.youtube.com/video/qAsdiV5qgKs,Display Bohemica,Google Display Network,No,3,3,4.333333333333333,1.6666666666666667,5,0.0
2020-01-17,mobileapp::2-com.jewelblast.puzzlelegend,Automatic placements,mobileapp::2-com.jewelblast.puzzlelegend,Italcombos Segmentacion Display,Google Display Network,No,5,11,175.8181818181818,1.7272727272727273,19,0.4545454545454545
2020-01-17,mobileapp::2-puzzle.games.bubble.shooter.deluxe,Automatic placements,mobileapp::2-puzzle.games.bubble.shooter.deluxe,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-25,mobileapp::2-com.soodexlabs.sudoku2,Automatic placements,mobileapp::2-com.soodexlabs.sudoku2,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-09,mobileapp::2-com.spaceV.bubbleshooter,Automatic placements,mobileapp::2-com.spaceV.bubbleshooter,Italcombos Segmentacion Display,Google Display Network,No,3,3,20.666666666666668,1.6666666666666667,5,0.0
2020-01-23,mobileapp::2-com.ascella.paintbynumber,Automatic placements,mobileapp::2-com.ascella.paintbynumber,Italcombos Segmentacion Display,Google Display Network,No,3,5,0.0,1.0,5,1.0
2020-01-19,mobileapp::2-com.olx.olx,Automatic placements,mobileapp::2-com.olx.olx,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-14,mobileapp::2-uk.co.aifactory.chessfree,Automatic placements,mobileapp::2-uk.co.aifactory.chessfree,Italcombos Segmentacion Display,Google Display Network,No,5,5,0.0,1.0,5,1.0
2020-01-18,mobileapp::2-bubbles.offline,Automatic placements,mobileapp::2-bubbles.offline,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.6666666666666667,5,0.0
2020-01-13,mobileapp::1-1380019068,Automatic placements,mobileapp::1-1380019068,Italcombos Segmentacion Display,Google Display Network,No,5,5,17.2,1.6,8,0.6
2020-01-08,mobileapp::2-com.linkdesks.iBubble,Automatic placements,mobileapp::2-com.linkdesks.iBubble,Anuncios dinámicos Display,Google Display Network,No,3,3,0.0,1.6666666666666667,5,0.0
2020-01-24,mobileapp::2-roll.unblock.ball.block.puzzle,Automatic placements,mobileapp::2-roll.unblock.ball.block.puzzle,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-19,mobileapp::2-com.kunkunapps.videomaker,Automatic placements,mobileapp::2-com.kunkunapps.videomaker,Anuncios dinámicos Display,Google Display Network,No,3,3,0.0,1.6666666666666667,5,0.0
2020-01-13,mobileapp::2-com.polancoapps.peliculasyserieshd,Automatic placements,mobileapp::2-com.polancoapps.peliculasyserieshd,Italcombos Segmentacion Display,Google Display Network,No,5,5,0.0,1.0,5,1.0
2020-01-17,mobileapp::2-com.candl.athena,Automatic placements,mobileapp::2-com.candl.athena,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-14,mobileapp::2-com.differencetenderwhite.skirt,Automatic placements,mobileapp::2-com.differencetenderwhite.skirt,Italcombos Segmentacion Display,Google Display Network,No,237,283,17.851590106007066,1.0954063604240285,310,0.9151943462897526
2020-01-13,msn.com,Automatic placements,www.msn.com/es-co/noticias/mundo/la-polic%C3%ADa-podr%C3%A1-hacer-uso-de-la-fuerza-para-ingresar-a-los-contagiados-en-dinamarca/ar-BB118KCb,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-14,mobileapp::2-com.leodesol.games.classic.maze.labyrinth,Automatic placements,mobileapp::2-com.leodesol.games.classic.maze.labyrinth,Italcombos Segmentacion Display,Google Display Network,No,8,11,192.1818181818182,1.4545454545454546,16,0.4545454545454545
2020-01-24,mobileapp::2-com.cocoplay.cakemaker,Automatic placements,mobileapp::2-com.cocoplay.cakemaker,Display Bohemica,Google Display Network,No,3,3,10.666666666666666,6.333333333333332,19,0.0
2020-01-14,mobileapp::2-com.jewelblast.puzzlelegend,Automatic placements,mobileapp::2-com.jewelblast.puzzlelegend,Italcombos Segmentacion Display,Google Display Network,No,13,13,8.461538461538463,2.3076923076923075,30,0.38461538461538464
2020-01-16,mobileapp::2-com.zuuks.bus.simulator.ultimate,Automatic placements,mobileapp::2-com.zuuks.bus.simulator.ultimate,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-14,mobileapp::2-com.dopuz.klotski.riddle,Automatic placements,mobileapp::2-com.dopuz.klotski.riddle,Italcombos Segmentacion Display,Google Display Network,No,46,62,149.33870967741942,1.3064516129032258,81,0.7419354838709677
2020-01-12,mobileapp::2-puzzle.games.bubble.shooter.deluxe,Automatic placements,mobileapp::2-puzzle.games.bubble.shooter.deluxe,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-30,mobileapp::2-air.net.promediastudio.trendyfashionstyles,Automatic placements,mobileapp::2-air.net.promediastudio.trendyfashionstyles,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-25,mobileapp::2-com.keeratipong.skineditor3dminecraft,Automatic placements,mobileapp::2-com.keeratipong.skineditor3dminecraft,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-16,mobileapp::2-adventure.pop.cosmic,Automatic placements,mobileapp::2-adventure.pop.cosmic,Italcombos Segmentacion Display,Google Display Network,No,3,5,0.0,1.0,5,1.0
2020-01-11,mobileapp::2-air.com.tectum.sudoku,Automatic placements,mobileapp::2-air.com.tectum.sudoku,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-26,youtube.com,Automatic placements,www.youtube.com/results,Shopping de Producto,Google Display Network,No,3,3,45.66666666666666,2.6666666666666665,8,0.0
2020-01-09,mobileapp::2-com.bigstarkids.wordtravelspanish,Automatic placements,mobileapp::2-com.bigstarkids.wordtravelspanish,Italcombos Segmentacion Display,Google Display Network,No,3,3,1.0,1.6666666666666667,5,0.0
2020-01-11,mobileapp::2-com.lemongame.klondike.solitaire,Automatic placements,mobileapp::2-com.lemongame.klondike.solitaire,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-07,youtube.com,Automatic placements,www.youtube.com/video/*,Día rojo 2019 Comercial,Google Display Network,Yes,3,3,62.0,18.0,54,0.0
2020-01-11,mobileapp::2-word.connect.wordswipe.wordstacks.wordstory.wordscapes.word.games,Automatic placements,mobileapp::2-word.connect.wordswipe.wordstacks.wordstory.wordscapes.word.games,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-09,mobileapp::2-com.mobileguru.candyfever2.free,Automatic placements,mobileapp::2-com.mobileguru.candyfever2.free,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.6666666666666667,5,0.0
2020-01-21,mobileapp::2-com.GMA.Ball.Sort.Puzzle,Automatic placements,mobileapp::2-com.GMA.Ball.Sort.Puzzle,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-13,mobileapp::2-com.mobisystems.office,Automatic placements,mobileapp::2-com.mobisystems.office,Italcombos Segmentacion Display,Google Display Network,No,5,5,0.0,1.0,5,1.0
2020-01-09,mobileapp::2-com.gamemalt.applocker,Automatic placements,mobileapp::2-com.gamemalt.applocker,Italcombos Segmentacion Display,Google Display Network,No,5,5,152.4,2.2,11,0.6
2020-01-10,mobileapp::1-1178381697,Automatic placements,mobileapp::1-1178381697,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-14,mobileapp::2-com.simplevision.workout.tabata,Automatic placements,mobileapp::2-com.simplevision.workout.tabata,Italcombos Segmentacion Display,Google Display Network,No,3,5,0.0,1.0,5,1.0
2020-01-20,mobileapp::2-com.pcoloring.art.puzzle.color.by.number,Automatic placements,mobileapp::2-com.pcoloring.art.puzzle.color.by.number,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-13,mobileapp::2-com.harmonybit.coolball,Automatic placements,mobileapp::2-com.harmonybit.coolball,Italcombos Segmentacion Display,Google Display Network,No,3,3,744.3333333333335,1.6666666666666667,5,0.0
2020-01-12,mobileapp::2-com.coldapp.at50rooms2,Automatic placements,mobileapp::2-com.coldapp.at50rooms2,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-18,mobileapp::2-com.LoopGames.Solitaire,Automatic placements,mobileapp::2-com.LoopGames.Solitaire,Italcombos Segmentacion Display,Google Display Network,No,5,5,0.6,1.6,8,0.6
2020-01-13,mobileapp::2-com.splendapps.voicerec,Automatic placements,mobileapp::2-com.splendapps.voicerec,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-04,tvnotas.com.mx,Automatic placements,www.tvnotas.com.mx,Intensiones Personalizadas- Anuncios html Bohemica web,Google Display Network,No,3,3,2.6666666666666665,1.6666666666666667,5,0.0
2020-01-07,mobileapp::2-paint.by.number.pixel.art.coloring.drawing.puzzle,Automatic placements,mobileapp::2-paint.by.number.pixel.art.coloring.drawing.puzzle,Italcombos Segmentacion Display,Google Display Network,No,5,5,0.0,1.0,5,1.0
2020-01-10,mobileapp::2-com.fruitheroes.legend,Automatic placements,mobileapp::2-com.fruitheroes.legend,Italcombos Segmentacion Display,Google Display Network,No,3,8,0.0,1.0,8,1.0
